Name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
n-allyl-2-(α-d-galactopyranosyl)ethylamide,4.12173,928.19001,-0.99,-2.4789,261.12124,1.61111,0.22246,0.72727,5,7,0.18426,27.3967,13.20629,4.12608,0.89318,0.72727,-0.99,0.00087,3.36233,6.8127,3.50075,0.44971,0.79388,0,1,1,1,0,0,0,6,5,7,1,7,5,1,9,0,1,1,0.95868,913.19294,0.40198,119.25
n-propargyl-2-(α-d-galactopyranosyl)ethylamide,4.11994,893.47394,-1.17,-3.0317,259.10559,1.55556,0.22297,0.72727,5,7,0.30613,25.3967,12.20629,4.12608,0.93796,0.72727,-1.17,0.00131,3.68504,6.67961,3.41269,0.34674,0.98091,0,1,1,1,0,0,0,6,5,7,1,7,5,1,8,0,1,1,1.09123,749.00042,0.44513,119.25
z-n-(1-propenyl)-2-(α-d-galactopyranosyl)ethylamide,4.1059,926.68024,-0.99,-2.1313,261.12124,1.61111,0.22612,0.72727,5,7,0.38615,27.3967,13.20629,4.12608,0.95933,0.72727,-0.99,0.00127,3.36233,6.8127,3.50075,0.28229,0.94636,0,1,1,1,0,0,0,6,5,7,1,7,5,1,9,0,1,1,0.99325,747.88199,0.32223,119.25
e-n-(1-propenyl)-2-(α-d-galactopyranosyl)ethylamide,4.1059,926.68024,-0.99,-2.1313,261.12124,1.61111,0.22612,0.72727,5,7,0.3304,27.3967,13.20629,4.12608,0.94817,0.72727,-0.99,0.00111,3.36233,6.8127,3.50075,0.31775,0.89095,0,1,1,1,0,0,0,6,5,7,1,7,5,1,9,0,1,1,0.88208,801.90389,0.25856,119.25
e-n-(crotyl)-2-(α-d-galactopyranosyl)ethylamide,4.10396,1018.59672,-0.99,-2.0888,275.13689,1.57895,0.22246,0.75,5,7,0.24709,29.8967,14.45629,4.37608,0.92254,0.75,-0.99,0.00075,3.42429,7.56315,4.25533,0.3859,0.78737,0,1,1,1,0,0,0,6,5,7,1,7,5,1,10,0,1,1,0.90028,1056.14147,0.27769,119.25
n-nonyl-2-(α-d-galactopyranosyl)ethylamide,4.16429,1513.40244,-0.73,0.0857,347.23079,1.16667,0.22222,0.94118,5,7,0.12258,44.3967,21.70629,5.62608,0.80241,0.94118,-0.73,0.00025,3.64488,11.76007,7.02529,0.59677,0.62651,0,1,1,1,0,0,0,6,5,7,1,7,5,1,16,0,1,1,1.06003,2500.15271,0.31734,119.25
n-decyl-2-(α-d-galactopyranosyl)ethylamide,4.17807,1611.86192,-0.73,0.4758,361.24644,1.12,0.22222,0.94444,5,7,0.49527,46.8967,22.95629,5.87608,0.97727,0.94444,-0.73,0.00051,3.74104,12.5954,8.00269,0.21198,0.9015,0,1,1,1,0,0,0,6,5,7,1,7,5,1,17,0,1,1,1.08871,1754.35306,0.20313,119.25
n-dodecyl-2-(α-d-galactopyranosyl)ethylamide,4.20588,1811.34121,-0.73,1.256,389.27774,1.03704,0.22222,0.95,5,7,0.61659,51.8967,25.45629,6.37608,0.98869,0.95,-0.73,0.0005,3.93771,14.29377,9.34289,0.14995,0.90797,0,1,1,1,0,0,0,6,5,7,1,7,5,1,19,0,1,1,0.9868,1808.79213,0.11611,119.25
n-tetradecyl-2-(α-d-galactopyranosyl)ethylamide,4.23278,2013.97741,-0.73,2.0362,417.30904,0.96552,0.22222,0.95455,5,7,0.09673,56.8967,27.95629,6.87608,0.81952,0.95455,-0.73,0.00025,4.13888,16.02423,10.73822,0.57305,0.80901,0,1,1,1,0,0,0,6,5,7,1,7,5,1,21,0,1,1,1.5906,3247.17853,0.55868,119.25
n-hexadecyl-2-(α-d-galactopyranosyl)ethylamide,4.25804,2219.50701,-0.73,2.8164,445.34034,0.90323,0.22222,0.95833,5,7,0.18847,61.8967,30.45629,7.37608,0.88756,0.95833,-0.73,0.00019,4.34346,17.78194,12.18228,0.46069,0.69662,0,1,1,1,0,0,0,6,5,7,1,7,5,1,23,0,1,1,1.22211,3690.56138,0.2791,119.25
"n-(3,5-difluorobenzyl)-d-gluconamide",3.98317,1076.63174,-1.65,-1.9831,321.10239,1.31818,0.25143,0.46154,6,7,0.18564,27.15263,13.03838,5.04992,0.89069,0.46154,-1.65,0.00077,5.46192,8.10675,4.96642,0.45461,0.92852,0,0,0,1,1,0,1,6,6,9,0,7,6,1,12,0,0,0,1.00762,1210.47279,0.43805,130.25
